AT5G24580	AT5G24580	Heavy metal transport/detoxification superfamily protein	false
AT5G24590	TIP	TCV-interacting protein	false
AT5G24593	""	""	true
AT5G24600	AT5G24600	TRP-like ion channel protein (Protein of unknown function, DUF599)	false
AT5G24610	AT5G24610	cyclic AMP-responsive element-binding protein	false
AT5G24620	AT5G24620	Pathogenesis-related thaumatin superfamily protein	false
AT5G24630	BIN4	double-stranded DNA binding protein	false
AT5G24640	AT5G24640	hypothetical protein	false
AT5G24650	AT5G24650	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein	false
AT5G24655	LSU4	response to low sulfur 4	false
AT5G24660	LSU2	response to low sulfur 2	false
AT5G24670	EMB2820	Cytidine/deoxycytidylate deaminase family protein	false
AT5G24680	AT5G24680	Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2	false
AT5G24690	AT5G24690	plant/protein, putative (DUF3411)	false
AT5G24710	AT5G24710	Transducin/WD40 repeat-like superfamily protein	false
AT5G24735	AT5G24735	""	false
AT5G24740	AT5G24740	vacuolar protein sorting-associated protein, putative (DUF1162)	false
AT5G24750	AT5G24750	UDP-Glycosyltransferase superfamily protein	false
AT5G24760	AT5G24760	GroES-like zinc-binding dehydrogenase family protein	false
AT5G24770	VSP2	vegetative storage protein 2	false
AT5G24775	AT5G24775	transposable_element_gene	false
AT5G24780	VSP1	vegetative storage protein 1	false
AT5G24790	AT5G24790	transmembrane protein, putative (Protein of unknown function, DUF599)	false
AT5G24800	BZIP9	basic leucine zipper 9	false
AT5G24810	AT5G24810	ABC1 family protein	false
AT5G24820	AT5G24820	Eukaryotic aspartyl protease family protein	false
AT5G24825	MIR169B	""	false
AT5G24830	AT5G24830	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT5G24840	AT5G24840	tRNA (guanine-N-7) methyltransferase	false
AT5G24850	CRY3	cryptochrome 3	false
AT5G24860	FPF1	flowering promoting factor 1	false
AT5G24870	AT5G24870	RING/U-box superfamily protein	false
AT5G24879	AT5G24879	hypothetical protein	false
AT5G24880	AT5G24880	chromo domain cec-like protein	false
AT5G24890	AT5G24890	stress response NST1-like protein	false
AT5G24900	CYP714A2	cytochrome P450, family 714, subfamily A, polypeptide 2	false
AT5G24910	CYP714A1	cytochrome P450, family 714, subfamily A, polypeptide 1	false
AT5G24915	AT5G24915	transposable_element_gene	false
AT5G24920	GDU5	glutamine dumper 5	false
AT5G24930	COL4	zinc finger CONSTANS-like protein	false
AT5G24940	AT5G24940	Protein phosphatase 2C family protein	false
AT5G24950	CYP71A15	cytochrome P450, family 71, subfamily A, polypeptide 15	false
AT5G24960	CYP71A14	cytochrome P450, family 71, subfamily A, polypeptide 14	false
AT5G24970	AT5G24970	Protein kinase superfamily protein	false
AT5G24980	AT5G24980	transmembrane protein	false
AT5G24990	AT5G24990	enhanced disease resistance-like protein (DUF1336)	false
AT5G25000	AT5G25000	hypothetical protein	false
AT5G25010	AT5G25010	enhanced disease resistance-like protein (DUF1336)	false
AT5G25020	AT5G25020	enhanced disease resistance-like protein (DUF1336)	false
AT5G25030	AT5G25030	ATP-binding protein (DUF2431)	false
AT5G25040	AT5G25040	Major facilitator superfamily protein	false
AT5G25045	AT5G25045	transposable_element_gene	false
AT5G25050	AT5G25050	Major facilitator superfamily protein	false
AT5G25060	RRC1	RNA recognition motif (RRM)-containing protein	false
AT5G25070	AT5G25070	neurofilament light protein	false
AT5G25080	AT5G25080	Sas10/Utp3/C1D family	false
AT5G25090	ENODL13	early nodulin-like protein 13	false
AT5G25100	AT5G25100	Endomembrane protein 70 protein family	false
AT5G25102	""	""	true
AT5G25110	CIPK25	CBL-interacting protein kinase 25	false
AT5G25120	CYP71B11	cytochrome p450, family 71, subfamily B, polypeptide 11	false
AT5G25130	CYP71B12	cytochrome P450, family 71, subfamily B, polypeptide 12	false
AT5G25140	CYP71B13	cytochrome P450, family 71, subfamily B, polypeptide 13	false
AT5G25150	TAF5	TBP-associated factor 5	false
AT5G25160	ZFP3	zinc finger protein 3	false
AT5G25170	AT5G25170	PPPDE putative thiol peptidase family protein	false
AT5G25180	CYP71B14	cytochrome P450, family 71, subfamily B, polypeptide 14	false
AT5G25190	ESE3	Integrase-type DNA-binding superfamily protein	false
AT5G25195	AT5G25195	F-box/associated interaction domain protein	false
AT5G25200	AT5G25200	Ta11-like non-LTR retrotransposon	false
AT5G25205	AT5G25205	transposable_element_gene	false
AT5G25210	AT5G25210	hypothetical protein	false
AT5G25220	KNAT3	homeobox protein knotted-1-like 3	false
AT5G25230	AT5G25230	Ribosomal protein S5/Elongation factor G/III/V family protein	false
AT5G25240	AT5G25240	stress induced protein	false
AT5G25250	FLOT1	SPFH/Band 7/PHB domain-containing membrane-associated protein family	false
AT5G25260	AT5G25260	SPFH/Band 7/PHB domain-containing membrane-associated protein family	false
AT5G25265	AT5G25265	Hyp O-arabinosyltransferase-like protein	false
AT5G25270	AT5G25270	Ubiquitin-like superfamily protein	false
AT5G25280	AT5G25280	serine-rich protein-like protein	false
AT5G25290	AT5G25290	F-box protein (DUF295)	false
AT5G25300	AT5G25300	F-box protein	false
AT5G25305	AT5G25305	transposable_element_gene	false
AT5G25310	AT5G25310	Exostosin family protein	false
AT5G25320	AT5G25320	ACT-like superfamily protein	false
AT5G25330	AT5G25330	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	false
AT5G25340	AT5G25340	Ubiquitin-like superfamily protein	false
AT5G25350	EBF2	EIN3-binding F box protein 2	false
AT5G25360	AT5G25360	hypothetical protein	false
AT5G25370	PLDALPHA3	phospholipase D alpha 3	false
AT5G25380	CYCA2;1	cyclin a2;1	false
AT5G25390	SHN3	Integrase-type DNA-binding superfamily protein	false
AT5G25400	AT5G25400	Nucleotide-sugar transporter family protein	false
AT5G25410	AT5G25410	transmembrane protein, putative (DUF239)	false
AT5G25415	AT5G25415	hypothetical protein (DUF239)	false
AT5G25420	AT5G25420	Xanthine/uracil/vitamin C permease	false
AT5G25422	""	""	true
AT5G25425	AT5G25425	glycine-rich protein	false
AT5G25430	AT5G25430	HCO3- transporter family	false
AT5G25440	AT5G25440	Protein kinase superfamily protein	false
AT5G25450	AT5G25450	Cytochrome bd ubiquinol oxidase, 14kDa subunit	false
AT5G25451	AT5G25451	pseudogene of Protein kinase superfamily protein	false
AT5G25460	DGR2	transmembrane protein, putative (Protein of unknown function, DUF642)	false
AT5G25470	AT5G25470	AP2/B3-like transcriptional factor family protein	false
AT5G25475	AT5G25475	AP2/B3-like transcriptional factor family protein	false
AT5G25480	DNMT2	DNA methyltransferase-2	false
AT5G25490	AT5G25490	Ran BP2/NZF zinc finger-like superfamily protein	false
AT5G25500	AT5G25500	exosome complex exonuclease	false
AT5G25510	AT5G25510	Protein phosphatase 2A regulatory B subunit family protein	false
AT5G25520	AT5G25520	SPOC domain / Transcription elongation factor S-II protein	false
AT5G25530	AT5G25530	DNAJ heat shock family protein	false
AT5G25540	CID6	CTC-interacting domain 6	false
AT5G25550	AT5G25550	Leucine-rich repeat (LRR) family protein	false
AT5G25560	AT5G25560	CHY-type/CTCHY-type/RING-type Zinc finger protein	false
AT5G25570	AT5G25570	polyamine-modulated factor 1-binding protein	false
AT5G25580	AT5G25580	hypothetical protein	false
AT5G25585	AT5G25585	tRNA-Leu	false
AT5G25590	AT5G25590	DNA ligase (DUF630 and DUF632)	false
AT5G25600	AT5G25600	putative nucleic-acid protein	false
AT5G25610	RD22	BURP domain-containing protein	false
AT5G25615	AT5G25615	transposable_element_gene	false
AT5G25620	YUC6	Flavin-binding monooxygenase family protein	false
AT5G25625	AT5G25625	tRNA-Phe	false
AT5G25630	AT5G25630	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT5G25640	AT5G25640	Rhomboid-related intramembrane serine protease family protein	false
AT5G25750	AT5G25750	hypothetical protein	false
AT5G25752	""	""	false
AT5G25754	AT5G25754	RNA polymerase I-associated factor PAF67	false
AT5G25755	AT5G25755	hypothetical protein	false
AT5G25756	AT5G25756	hypothetical protein	false
AT5G25757	AT5G25757	RNA polymerase I-associated factor PAF67	false
AT5G25760	PEX4	peroxin4	false
AT5G25770	AT5G25770	alpha/beta-Hydrolases superfamily protein	false
AT5G25780	EIF3B-2	eukaryotic translation initiation factor 3B-2	false
AT5G25790	AT5G25790	Tesmin/TSO1-like CXC domain-containing protein	false
AT5G25800	AT5G25800	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	false
AT5G25810	tny	Integrase-type DNA-binding superfamily protein	false
AT5G25820	AT5G25820	Exostosin family protein	false
AT5G25830	GATA12	GATA transcription factor 12	false
AT5G25840	AT5G25840	DUF1677 family protein (DUF1677)	false
AT5G25850	AT5G25850	F-box/RNI-like/FBD-like domains-containing protein	false
AT5G25860	AT5G25860	F-box/RNI-like superfamily protein	false
AT5G25870	AT5G25870	hypothetical protein	false
AT5G25880	NADP-ME3	NADP-malic enzyme 3	false
AT5G25890	IAA28	indole-3-acetic acid inducible 28	false
AT5G25900	GA3	GA requiring 3	false
AT5G25910	RLP52	receptor like protein 52	false
AT5G25920	AT5G25920	hypothetical protein	false
AT5G25930	AT5G25930	kinase family with leucine-rich repeat domain-containing protein	false
AT5G25940	AT5G25940	early nodulin-like protein	false
AT5G25950	AT5G25950	AslB, putative (DUF239)	false
AT5G25955	AT5G25955	transposable_element_gene	false
AT5G25960	AT5G25960	AslB (DUF239)	false
AT5G25970	AT5G25970	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	false
AT5G25980	TGG2	glucoside glucohydrolase 2	false
AT5G25990	AT5G25990	core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	false
AT5G25995	AT5G25995	hypothetical protein	false
AT5G26000	TGG1	thioglucoside glucohydrolase 1	false
AT5G26010	AT5G26010	Protein phosphatase 2C family protein	false
AT5G26015	AT5G26015	pseudogene of Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	false
AT5G26020	AT5G26020	transposable_element_gene	false
AT5G26030	FC1	ferrochelatase 1	false
AT5G26038	MIR860A	""	false
AT5G26040	HDA2	histone deacetylase 2	false
AT5G26050	AT5G26050	Plant self-incompatibility protein S1 family	false
AT5G26060	AT5G26060	Plant self-incompatibility protein S1 family	false
AT5G26070	AT5G26070	hydroxyproline-rich glycoprotein family protein	false
AT5G26080	AT5G26080	proline-rich family protein	false
AT5G26090	AT5G26090	Plant self-incompatibility protein S1 family	false
AT5G26100	AT5G26100	hypothetical protein	false
AT5G26110	AT5G26110	Protein kinase superfamily protein	false
AT5G26114	""	""	true
AT5G26120	ASD2	alpha-L-arabinofuranosidase 2	false
AT5G26130	AT5G26130	CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein	false
AT5G26140	LOG9	Putative lysine decarboxylase family protein	false
AT5G26146	AT5G26146	Natural antisense transcript overlaps with AT5G26150	false
AT5G26147	MIR156F	""	false
AT5G26150	AT5G26150	protein kinase family protein	false
AT5G26160	AT5G26160	light-independent protochlorophyllide reductase subunit	false
AT5G26170	WRKY50	WRKY DNA-binding protein 50	false
AT5G26180	AT5G26180	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	false
AT5G26190	AT5G26190	Cysteine/Histidine-rich C1 domain family protein	false
AT5G26200	AT5G26200	Mitochondrial substrate carrier family protein	false
AT5G26210	AL4	alfin-like 4	false
AT5G26220	AT5G26220	ChaC-like family protein	false
AT5G26230	MAKR1	membrane-associated kinase regulator	false
AT5G26233	AT5G26233	transposable_element_gene	false
AT5G26236	AT5G26236	transposable_element_gene	false
AT5G26240	CLC-D	chloride channel D	false
AT5G26250	AT5G26250	Major facilitator superfamily protein	false
AT5G26260	AT5G26260	TRAF-like family protein	false
AT5G26262	AT5G26262	hypothetical protein	false
AT5G26270	AT5G26270	transmembrane protein	false
AT5G26280	AT5G26280	TRAF-like family protein	false
AT5G26283	AT5G26283	transposable_element_gene	false
AT5G26286	AT5G26286	pseudogene of TRAF-like family protein	false
AT5G26290	AT5G26290	TRAF-like family protein	false
AT5G26300	AT5G26300	TRAF-like family protein	false
AT5G26310	UGT72E3	UDP-Glycosyltransferase superfamily protein	false
AT5G26320	AT5G26320	TRAF-like family protein	false
AT5G26330	AT5G26330	Cupredoxin superfamily protein	false
AT5G26340	MSS1	Major facilitator superfamily protein	false
AT5G26345	AT5G26345	transposable_element_gene	false
AT5G26350	AT5G26350	transposable_element_gene	false
AT5G26360	AT5G26360	TCP-1/cpn60 chaperonin family protein	false
AT5G26570	PWD	chloroplastidic  phosphoglucan, water dikinase (ATGWD3)	false
AT5G26580	AGL34	AGAMOUS-like-34	false
AT5G26582	AT5G26582	transposable_element_gene	false
AT5G26590	AT5G26590	transposable_element_gene	false
AT5G26594	RR24	response regulator 24	false
AT5G26600	AT5G26600	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	false
AT5G26610	AT5G26610	D111/G-patch domain-containing protein	false
AT5G26617	AT5G26617	reverse transcriptase-like protein	false
AT5G26618	AT5G26618	transposable_element_gene	false
AT5G26620	AT5G26620	hypothetical protein	false
AT5G26622	AT5G26622	Beta-galactosidase related protein	false
AT5G26630	AT5G26630	MADS-box transcription factor family protein	false
AT5G26640	AT5G26640	anaphase-promoting complex subunit 11 RING-H2 finger protein	false
AT5G26642	AT5G26642	transposable_element_gene	false
AT5G26650	AGL36	AGAMOUS-like 36	false
AT5G26660	MYB86	myb domain protein 86	false
AT5G26667	PYR6	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT5G26670	AT5G26670	Pectinacetylesterase family protein	false
AT5G26673	AT5G26673	Putative membrane lipoprotein	false
AT5G26680	AT5G26680	5'-3' exonuclease family protein	false
AT5G26690	AT5G26690	Heavy metal transport/detoxification superfamily protein	false
AT5G26692	AT5G26692	Putative membrane lipoprotein	false
AT5G26700	AT5G26700	RmlC-like cupins superfamily protein	false
AT5G26710	AT5G26710	Glutamyl/glutaminyl-tRNA synthetase, class Ic	false
AT5G26717	AT5G26717	Putative membrane lipoprotein	false
AT5G26720	AT5G26720	ubiquitin carboxyl-terminal hydrolase-like protein	false
AT5G26730	AT5G26730	Fasciclin-like arabinogalactan family protein	false
AT5G26731	AT5G26731	hypothetical protein	false
AT5G26740	AT5G26740	organic solute transporter ostalpha protein (DUF300)	false
AT5G26742	emb1138	DEAD box RNA helicase (RH3)	false
AT5G26749	AT5G26749	C2H2 and C2HC zinc fingers superfamily protein	false
AT5G26751	SK 11	shaggy-related kinase 11	false
AT5G26760	AT5G26760	RNA polymerase II subunit B1 CTD phosphatase RPAP2-like protein	false
AT5G26770	AT5G26770	myosin heavy chain, cardiac protein	false
AT5G26775	AT5G26775	transposable_element_gene	false
AT5G26780	SHM2	serine hydroxymethyltransferase 2	false
AT5G26790	AT5G26790	transmembrane protein	false
AT5G26800	AT5G26800	xaa-pro aminopeptidase P	false
AT5G26805	AT5G26805	B3 domain protein	false
AT5G26810	AT5G26810	Pectin lyase-like superfamily protein	false
AT5G26820	IREG3	iron-regulated protein 3	false
AT5G26830	AT5G26830	Threonyl-tRNA synthetase	false
AT5G26840	AT5G26840	transmembrane protein	false
AT5G26848	""	""	true
AT5G26850	AT5G26850	Uncharacterized protein	false
AT5G26860	LON1	lon protease 1	false
AT5G26865	AT5G26865	AGAMOUS-like MADS-box protein	false
AT5G26880	AGL26	tRNA (cytidine(34)-2'-O)-methyltransferase	false
AT5G26890	AT5G26890	hypothetical protein	false
AT5G26900	CDC20.4	Transducin family protein / WD-40 repeat family protein	false
AT5G26910	TRM8	GPI-anchored adhesin-like protein	false
AT5G26912	""	""	true
AT5G26920	CBP60G	Cam-binding protein 60-like G	false
AT5G26930	GATA23	GATA transcription factor 23	false
AT5G26940	DPD1	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	false
AT5G26950	AGL93	AGAMOUS-like 93	false
AT5G26955	AT5G26955	hypothetical protein	false
AT5G26960	AT5G26960	Galactose oxidase/kelch repeat superfamily protein	false
AT5G26970	AT5G26970	hypothetical protein	false
AT5G26980	SYP41	syntaxin of plants 41	false
AT5G26990	AT5G26990	Drought-responsive family protein	false
AT5G27000	ATK4	kinesin 4	false
AT5G27010	AT5G27010	ARM repeat superfamily protein	false
AT5G27020	AT5G27020	hypothetical protein	false
AT5G27030	TPR3	TOPLESS-related 3	false
AT5G27035	AT5G27035	transposable_element_gene	false
AT5G27037	AT5G27037	pseudogene of RNA-directed DNA polymerase (reverse transcriptase)-related family protein	false
AT5G27043	AT5G27043	pseudogene of cell division cycle 20.2%2C cofactor of APC complex-like protein	false
AT5G27050	AGL101	AGAMOUS-like 101	false
AT5G27060	RLP53	receptor like protein 53	false
AT5G27065	AT5G27065	hypothetical protein	false
AT5G27070	AGL53	AGAMOUS-like 53	false
AT5G27080	CDC20.3	cell division cycle 20.2, cofactor of APC complex-like protein	false
AT5G27090	AGL54	AGAMOUS-like 54	false
AT5G27093	AT5G27093	hypothetical protein	false
AT5G27095	AT5G27095	pseudogene of F-box/RNI-like/FBD-like domains-containing protein	false
AT5G27100	GLR2.1	glutamate receptor 2.1	false
AT5G27110	AT5G27110	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT5G27120	AT5G27120	NOP56-like pre RNA processing ribonucleoprotein	false
AT5G27130	AGL39	AGAMOUS-like 39	false
AT5G27140	AT5G27140	NOP56-like pre RNA processing ribonucleoprotein	false
AT5G27150	NHX1	Na /H  exchanger 1	false
AT5G27160	AT5G27160	transposable_element_gene	false
AT5G27170	AT5G27170	hypothetical protein	false
AT5G27180	AT5G27180	transposable_element_gene	false
AT5G27190	AT5G27190	transposable_element_gene	false
AT5G27200	ACP5	acyl carrier protein 5	false
AT5G27210	Cand8	Protein of unknown function, transmembrane-40	false
AT5G27220	AT5G27220	Frigida-like protein	false
AT5G27230	AT5G27230	Frigida-like protein	false
AT5G27238	AT5G27238	Plant self-incompatibility protein S1 family	false
AT5G27240	AT5G27240	DNAJ heat shock N-terminal domain-containing protein	false
AT5G27247	AT5G27247	hypothetical protein	false
AT5G27250	AT5G27250	transposable_element_gene	false
AT5G27260	AT5G27260	Myb/SANT-like DNA-binding domain protein	false
AT5G27270	EMB976	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT5G27280	AT5G27280	Zim17-type zinc finger protein	false
AT5G27290	AT5G27290	stress regulated protein	false
AT5G27300	AT5G27300	pentatricopeptide (PPR) repeat-containing protein	false
AT5G27310	AT5G27310	Transcription factor IIS family protein	false
AT5G27320	GID1C	alpha/beta-Hydrolases superfamily protein	false
AT5G27330	AT5G27330	Prefoldin chaperone subunit family protein	false
AT5G27340	AT5G27340	hypothetical protein	false
AT5G27345	AT5G27345	transposable_element_gene	false
AT5G27350	SFP1	Major facilitator superfamily protein	false
AT5G27360	SFP2	Major facilitator superfamily protein	false
AT5G27370	AT5G27370	inactive Serine/Threonine-kinase, putative (DUF679)	false
AT5G27380	GSH2	glutathione synthetase 2	false
AT5G27390	AT5G27390	tagatose-6-phosphate ketose/aldose isomerase, putative (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)	false
AT5G27395	AT5G27395	Mitochondrial inner membrane translocase complex, subunit Tim44-related protein	false
AT5G27400	AT5G27400	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	false
AT5G27410	AT5G27410	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein	false
AT5G27420	CNI1	carbon/nitrogen insensitive 1	false
AT5G27430	AT5G27430	Signal peptidase subunit	false
AT5G27440	AT5G27440	transmembrane protein	false
AT5G27450	MK	mevalonate kinase	false
AT5G27460	AT5G27460	Tetratricopeptide repeat (TPR)-like superfamily protein	false
AT5G27470	AT5G27470	seryl-tRNA synthetase / serine-tRNA ligase	false
AT5G27480	AT5G27480	transposable_element_gene	false
AT5G27490	AT5G27490	Integral membrane Yip1 family protein	false
AT5G27493	AT5G27493	hypothetical protein	false
AT5G27495	AT5G27495	Defensin-like (DEFL) family protein	false
AT5G27500	AT5G27500	transposable_element_gene	false
AT5G27505	AT5G27505	transposable_element_gene	false
AT5G27510	AT5G27510	Protein kinase superfamily protein	false
AT5G27520	PNC2	peroxisomal adenine nucleotide carrier 2	false
AT5G27530	AT5G27530	Pectin lyase-like superfamily protein	false
AT5G27540	MIRO1	MIRO-related GTP-ase 1	false
AT5G27550	AT5G27550	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT5G27560	AT5G27560	DUF1995 domain protein, putative (DUF1995)	false
AT5G27570	CDC20.5	cell division cycle 20.2, cofactor of APC complex-like protein	false
AT5G27580	AGL89	AGAMOUS-like 89	false
AT5G27590	AT5G27590	transposable_element_gene	false
AT5G27600	LACS7	long-chain acyl-CoA synthetase 7	false
AT5G27603	AT5G27603	transposable_element_gene	false
AT5G27606	AT5G27606	hypothetical protein	false
AT5G27607	AT5G27607	JAB1/Mov34/MPN/PAD-1 ubiquitin protease	false
AT5G27610	ALY1	protein ALWAYS EARLY 1	false
AT5G27620	CYCH;1	cyclin H;1	false
AT5G27630	ACBP5	acyl-CoA binding protein 5	false
AT5G27640	TIF3B1	translation initiation factor 3B1	false
AT5G27650	AT5G27650	Tudor/PWWP/MBT superfamily protein	false
AT5G27660	DEG14	Trypsin family protein with PDZ domain-containing protein	false
AT5G27670	HTA7	histone H2A 7	false
AT5G27680	RECQSIM	RECQ helicase SIM	false
AT5G27690	AT5G27690	Heavy metal transport/detoxification superfamily protein	false
AT5G27700	AT5G27700	Ribosomal protein S21e	false
AT5G27705	AT5G27705	transposable_element_gene	false
AT5G27710	AT5G27710	T-box protein	false
AT5G27715	AT5G27715	tRNA-Glu	false
AT5G27720	emb1644	Small nuclear ribonucleoprotein family protein	false
AT5G27730	AT5G27730	heparan-alpha-glucosaminide N-acetyltransferase-like protein (DUF1624)	false
AT5G27740	EMB2775	ATPase family associated with various cellular activities (AAA)	false
AT5G27750	AT5G27750	F-box/FBD-like domains containing protein	false
AT5G27760	AT5G27760	Hypoxia-responsive family protein	false
AT5G27765	AT5G27765	transmembrane protein	false
AT5G27770	AT5G27770	Ribosomal L22e protein family	false
AT5G27771	AT5G27771	pseudogene of SAUR-like auxin-responsive protein family	false
AT5G27780	SAUR75	SAUR-like auxin-responsive protein family	false
AT5G27790	AT5G27790	Protein kinase superfamily protein	false
AT5G27800	AT5G27800	Class II aminoacyl-tRNA and biotin synthetases superfamily protein	false
AT5G27807	MIR164C	""	false
AT5G27810	AT5G27810	MADS-box transcription factor family protein	false
AT5G27820	AT5G27820	Ribosomal L18p/L5e family protein	false
AT5G27830	AT5G27830	folate receptor family protein	false
AT5G27840	TOPP8	Calcineurin-like metallo-phosphoesterase superfamily protein	false
AT5G27845	AT5G27845	transposable_element_gene	false
AT5G27850	AT5G27850	Ribosomal protein L18e/L15 superfamily protein	false
AT5G27860	AT5G27860	hypothetical protein	false
AT5G27870	AT5G27870	Plant invertase/pectin methylesterase inhibitor superfamily	false
AT5G27880	AT5G27880	C2H2 and C2HC zinc fingers superfamily protein	false
AT5G27882	AT5G27882	transposable_element_gene	false
AT5G27885	AT5G27885	transposable_element_gene	false
AT5G27889	AT5G27889	hypothetical protein	false
AT5G27890	AT5G27890	hypothetical protein	false
AT5G27893	AT5G27893	transmembrane protein	false
AT5G27895	AT5G27895	transposable_element_gene	false
AT5G27900	AT5G27900	transposable_element_gene	false
AT5G27902	AT5G27902	transposable_element_gene	false
AT5G27905	AT5G27905	transposable_element_gene	false
AT5G27910	NF-YC8	nuclear factor Y, subunit C8	false
AT5G27920	AT5G27920	F-box family protein	false
AT5G27925	AT5G27925	transposable_element_gene	false
AT5G27927	SADHU5-2	transposable_element_gene	false
AT5G27930	AT5G27930	Protein phosphatase 2C family protein	false
AT5G27940	WPP3	WPP domain protein 3	false
AT5G27944	AT5G27944	MADS-box transcription factor family protein	false
AT5G27945	AT5G27945	Transducin/WD40 repeat-like superfamily protein	false
AT5G27947	AT5G27947	transposable_element_gene	false
AT5G27950	AT5G27950	P-loop containing nucleoside triphosphate hydrolases superfamily protein	false
AT5G27960	AGL90	AGAMOUS-like 90	false
AT5G27965	AT5G27965	transposable_element_gene	false
AT5G27967	""	""	true
AT5G27970	AT5G27970	ARM repeat superfamily protein	false
AT5G27980	AT5G27980	Seed maturation protein	false
AT5G27990	AT5G27990	Pre-rRNA-processing protein TSR2, conserved region	false
AT5G28000	AT5G28000	Polyketide cyclase/dehydrase and lipid transport superfamily protein	false
AT5G28010	AT5G28010	Polyketide cyclase/dehydrase and lipid transport superfamily protein	false
AT5G28020	CYSD2	cysteine synthase D2	false
AT5G28030	DES1	L-cysteine desulfhydrase 1	false
AT5G28040	AT5G28040	DNA-binding storekeeper protein-related transcriptional regulator	false
AT5G28050	AT5G28050	Cytidine/deoxycytidylate deaminase family protein	false
AT5G28052	""	""	true
AT5G28053	AT5G28053	transposable_element_gene	false
AT5G28056	AT5G28056	transposable_element_gene	false
AT5G28060	AT5G28060	Ribosomal protein S24e family protein	false
AT5G28065	AT5G28065	transposable_element_gene	false
AT5G28067	AT5G28067	transposable_element_gene	false
AT5G28070	""	""	true
AT5G28073	AT5G28073	transposable_element_gene	false
AT5G28076	AT5G28076	transposable_element_gene	false
AT5G28080	WNK9	Protein kinase superfamily protein	false
AT5G28085	AT5G28085	transposable_element_gene	false
AT5G28090	AT5G28090	hypothetical protein	false
AT5G28100	AT5G28100	transposable_element_gene	false
AT5G28110	AT5G28110	transposable_element_gene	false
AT5G28120	AT5G28120	transposable_element_gene	false
AT5G28130	AT5G28130	transposable_element_gene	false
AT5G28140	AT5G28140	transposable_element_gene	false
AT5G28141	AT5G28141	transposable_element_gene	false
AT5G28143	AT5G28143	pseudogene of topoisomerase II	false
AT5G28145	AT5G28145	transposable_element_gene	false
AT5G28150	AT5G28150	hypothetical protein (DUF868)	false
AT5G28160	AT5G28160	Galactose oxidase/kelch repeat superfamily protein	false
AT5G28165	AT5G28165	transposable_element_gene	false
AT5G28170	AT5G28170	transposable_element_gene	false
AT5G28173	AT5G28173	transposable_element_gene	false
AT5G28176	AT5G28176	transposable_element_gene	false
AT5G28180	AT5G28180	Galactose oxidase/kelch repeat superfamily protein	false
AT5G28190	AT5G28190	transmembrane protein	false
AT5G28200	AT5G28200	transposable_element_gene	false
AT5G28210	AT5G28210	mRNA capping enzyme family protein	false
AT5G28220	AT5G28220	Protein prenylyltransferase superfamily protein	false
AT5G28225	AT5G28225	transposable_element_gene	false
AT5G28230	AT5G28230	pseudogene of glucose-6-phosphate/phosphate translocator 2	false
AT5G28232	AT5G28232	transposable_element_gene	false
AT5G28235	AT5G28235	Ulp1 protease family protein	false
AT5G28237	AT5G28237	Pyridoxal-5'-phosphate-dependent enzyme family protein	false
AT5G28240	AT5G28240	transposable_element_gene	false
AT5G28250	AT5G28250	transposable_element_gene	false
AT5G28253	AT5G28253	transposable_element_gene	false
AT5G28260	AT5G28260	transposable_element_gene	false
AT5G28262	AT5G28262	""	false
AT5G28263	AT5G28263	transposable_element_gene	false
AT5G28266	AT5G28266	transposable_element_gene	false
AT5G28270	AT5G28270	transposable_element_gene	false
AT5G28280	AT5G28280	pseudogene of sterol desaturase domain-containing protein%2C CER1-like%2C A.thaliana%2C ATCER1L19%3B blastp match of 55%25 identity and 8.9e-22 P-value to GP|4769012|gb|AAD29719.1|AF143746_1|AF143746 CER1 %7BOryza sativa%7D	false
AT5G28285	AT5G28285	transposable_element_gene	false
AT5G28287	AT5G28287	pseudogene of methylesterase PCR A	false
AT5G28288	AT5G28288	Defensin-like (DEFL) family protein	false
AT5G28290	NEK3	NIMA-related kinase 3	false
AT5G28295	AT5G28295	hypothetical protein	false
AT5G28310	AT5G28310	NAD(P)-binding Rossmann-fold superfamily protein	false
AT5G28320	AT5G28320	embryo defective protein	false
